Voter Address,Voting Power,Choice,Total Votes
0xbb8Cf94E0430818982264D429D42578b491dD5d3,20000,1,808
0x356c3A04CDd13C2FB50B9dC505cC816cE4a92ab9,20000,1,808
0x4D5e3ccEb6509285d7a1C292091fdEad618f8494,20000,1,808
0xc0739d84806E793FaC2E0fc9162Aff25da800134,100000,1,808
0xA9D89A5CAf6480496ACC8F4096fE254F24329ef0,100000,1,808
0x5a13A8a51586Bed02488bdAdfb3a0351b661f0C4,4000,1,808
0x28AF94f79e177A6FD73c1D0c98b08816F96004A1,20000,1,808
0x1c893243bA33e8FBDbB8b7ce6CEdccfbE6AE40e0,20000,1,808
0x78f0Aa3f3984910e18F4c17220EE26c3937FD11c,30000,1,808
0x44dBbd4846DeFb5A74425b79C15691B733467a5E,20000,1,808
0x6005A6Ceca713a5ad5c247f5c11571D5BDA61D7C,20000,1,808
0xF0A82EA8cB867eF4a4252E94A05092a9e450CdDD,20000,1,808
0x73333dE9B96A7363fA6F22F987ecf02e85984C95,30000,1,808
0x3f362662D43546C0EaF9d97C4b7A624470CEd570,120000,1,808
0x13f6A73A5fcBD36F149C49e94274b9e28fAaf1a4,20000,1,808
0xa70a2b71E99cC4ae739C4D848a15DfA8BF2f1A4F,130000,1,808
0x69E30b04E16Ebb47Df07FDF3BFa52Af6F6076085,20000,1,808
0xECAB41cc46b3dF7f30e6114E47f71Ffc683a391e,20000,1,808
0x929E53598cd11C95B9139cD5c4Aa6C085c1D13e3,20000,1,808
0xf9002bAD4c08d8B64aE7F256C7c3bD1148c279f8,20000,1,808
0xbf5edbaB8F97e72aA2Ca51f51073f5fAB030A7Bb,120000,1,808
0xA746fc0d33079bd20E9C3AD0b4635A2722Fcc130,100000,1,808
0x0125054443c774AC1009187b54bd6B035ee4C61a,30000,1,808
0xf0E7Cc223d06fa6CBfAC3E4d36E18Fb6a075FB52,20000,1,808
0xB18BC3fC909351C7E8916a5f9c75942156fC1B7b,30000,1,808
0x13Ffe2a05c797333B9D421a95eD8F4134154399f,20000,1,808
