Voter Address,Voting Power,Choice,Total Votes
0xD16D73421D4E7D42A1D98B651C88A47A4EC69C94,100000,1,1069
0x5f8ff995a4c05183Fb7a66d1CbC4483D368A00d0,100000,1,1069
0x84f918BA377cbd0385B4Ef28F6b2b6d7E9B54a4B,120000,1,1069
0x418f528E2CB2dD97E797CDfAf3e04E67e9aBE3aC,20000,1,1069
0x578768D2C7c5bEb60cccFc148A563c8378e281ec,100000,1,1069
0x4B28cdB1c9Fe17D956b26a95D79655313f85a6dB,100000,1,1069
0xa493C543c06cCf09F7fa6B8F658FE322585Ed5D7,120000,1,1069
0x89D6E9B4BB90a86C0737F787739e5c252BdD81ad,100000,1,1069
0xf19aeB0f2D0F53E6E2F015a7C531f6c271858Ba4,120000,1,1069
0x97b90FBc8904F861F76CB06BFa0A465b72C5E662,100000,1,1069
0xD39BaDeDfB66aDCe8222813dFFfC223EcF174a0e,30000,1,1069
0x04b6eA5a19b8945eDdC4A141408ec34C2A55a34e,100000,1,1069
0xD03Ad690ed8065EDfdC1E08197a3ebC71535A7ff,6000,1,1069
0x4467B3e697336c66086800E42bbc1591E01eCF77,30000,1,1069
0xE269F15f201caFB61769B944C566Bb6c70597050,100000,1,1069
0x5e27A2447b4f19064f0014D3De3bB0777f7b84c9,880000,1,1069
0xb2668aA455d16ceEb90560D70118093D689A410D,100000,1,1069
0x4d26bc95C771d1d0a5c5E76297c8F53FfE5f6C19,100000,1,1069
0xD6587a974C7D3ecE23Fa53d5606da6B291311F6f,100000,1,1069
0x8bd8D92DD614782f1d09dB91BC517677F656692b,29536000,1,1069
0x8FB88D42F8Cfb29C8bC1c6F608E81C1dc241ca30,30000,1,1069
0xEE5CE06aCcCE11BC77c5A93723C8032D9108f22d,100000,1,1069
0x80106c6E3001BBd2620E329Fe9411D4de371bb2c,100000,1,1069
0xAc1b80e06f970879BfB8f2b92B59442593f332b6,120000,1,1069
0x3037E656D033C951574AFB02E409a91D93B2cb73,100000,1,1069
0x7158Cc374f6bAC0B0f761692262bf4B3307801C1,100000,1,1069
0x07295d129f841f2854f9f298F137C2fFc5CCfF34,220000,1,1069
0xBBe846566F2172AdC9c0bCdCCf8D280Ad60dfa67,130000,1,1069
0x18d9399bBF9069513fb620Ef227308eC2dC42A9a,20000,1,1069
0x9309A8D89d1FCa3592b359ddD82b0234Bfd35482,100000,1,1069
0x37618fE6c44D3a5142994cD8568E3846922CB18d,50000,1,1069
0xc036c021402451242Cd413A6A6b863FF41B8e6aC,100000,1,1069
0x1D07cA009D9E507E780FD921d63C90c2bCD1052c,100000,1,1069
0xA4DC2788bCc832095bBa2B148a5D98D0dCA270a6,100000,1,1069
0x2594Bcad3314cAc904a79D2A607276910f2b3893,100000,1,1069
0x86454f252500fD4972E53C5d76A10f5dC60BFC29,100000,1,1069
0xa4649bdbEAF26daCC7ECd93F29b98A0586a9CC67,30000,1,1069
0x077C5d343e226E7e152246780be2BCa2AF91631e,100000,1,1069
0x4F44E1679304DF8B30479f5df7C3A6ADf0B436B5,100000,1,1069
0x1DD7C29dbA3CFC8cd64220f7331E214a791A5989,100000,1,1069
0x1FE6A806E0A9858359E16C58e4f84C790171596b,100000,1,1069
0x89768Ca7E116D7971519af950DbBdf6e80b9Ded1,100000,1,1069
0xa1Acb13e14447CFD4395a90F87eaa6abB9fEF967,100000,1,1069
0xdD5dd4a737c0e4A9cb4579E4e39fBA8e18FBBA5d,100000,1,1069
0x416365993481e52e0472e7417656276d4E147A00,130000,1,1069
0x22193C716480e1D97E436b83b80B5B1B9446dFB5,100000,1,1069
0x90514cD81e2059D93FB98439a2cCe780E2eeE86D,100000,1,1069
0x0494303eAC0a0105E8Fdd989E3982585Ec3b061F,100000,1,1069
0xa36318B1a61789f1FdAb33bC649dF10bD0119Cfa,100000,1,1069
0x28187C1d9641E1aD7D1bcFb8165713D7A6Ca814b,100000,1,1069
0xc416C26Cc1467a130fB6D01221eb790c62B6153E,100000,1,1069
0x62F911AdfA2395cf21E92632c3d7E1B7B7de1E6C,100000,1,1069
0xbA91cE209A20b6Dc1208dC349bf4489F388AC74a,100000,1,1069
0x407a1d52e62FAA339a7927a85a36fd5F363047E7,100000,1,1069
0x2ba6DDCe1cB0c94ED391d9C634151E820641A3d7,100000,1,1069
0xa5739fda39964a4E46f7A83a7f845E92f8fE0D16,100000,1,1069
0xD496281296473C09feF9E3cB847BC81e18c0b116,100000,1,1069
0x282C820c876A53a2de86775Fa858DED3C4756E06,100000,1,1069
0xb7853dA07CE744CA85fA1c0f96d96bB3C512b515,100000,1,1069
0xD9ca4316e02e81689acAfE30A2EDDFb5FCa2C271,100000,1,1069
0x068EE4603D5EC5CF0110FC28Fe8a6942b19ba273,100000,1,1069
0xf0f9EDA9F0CC8056f55797997CB77E1C1c15c1e7,100000,1,1069
0x3769BF7a9C177bd6ae210bBbcDb9484135c5aa11,100000,1,1069
0x04E90bCbb9714F84aDc1b627C0DD4169C983F604,100000,1,1069
0x8CA66c2EeFD3D5C972E790f47C354d623001DF72,100000,1,1069
0xcEeC1F6209610f6868EfBb54FfB6fa5d4E90113b,100000,1,1069
0xFEC5b1910B20D826F500fF5199c08c3947565B04,100000,1,1069
0x9EE41Ea35da2FD1e01D136EC06F8951E50156175,20000,1,1069
0xEb56B3A0474462Cc501D94100719B07159430B16,100000,1,1069
0x2B5eF7f8D42feB86ba3d4eEC6e325eC314105f29,20000,1,1069
0x6a5dBF2Fb5206EC8192620810C3edB6d5e62B188,100000,1,1069
0x7D3447F3D8c21B1adb7359B2e51bbFF42eC9a32d,100000,1,1069
0x77e8c6793036cc8e50c2f76AB9803C777C30a105,100000,1,1069
0x038671FCd69FC30Eab9EBc04F28CaD3e430a7A16,100000,1,1069
0x8BB484E9a49B12586fE3243f8bB364E9F61b3C2F,100000,1,1069
0x750c31d2290c456FcCA1c659b6AdD80e7A88f881,100000,1,1069
0xc441B17978CbE90671B9D6e4014C323404F3fCc8,30000,1,1069
0x6816BF1e88c5E0E8d3C45559F8733712f7a1012d,30000,1,1069
0x5F3582B06B6697FD64E791Ab7acE882Fe66Bc835,100000,1,1069
0x76918841298C0EecF0Fe9409CDAD3000320666ED,100000,1,1069
0x64f8e38e19c1B6992969Dcd5769c149951018Af1,100000,1,1069
0xD35cE28A624Cc28872Bacc1ad2af15de0E416023,30000,1,1069
0xb993a345027A6bd5E5c1a66A96828b4F172112c0,30000,1,1069
0xc432afa828ac7070921723215f2945344a67A55D,30000,1,1069
0xd4a95cAaB29063e046dde7f8e44bBD500EB321A3,30000,1,1069
0xdF6d3bbB2841d6A1b0871d87F72874dbBd8BCA53,30000,1,1069
0xC0B374f27abcCD5f34e30bA437AdF10f084a66c4,100000,1,1069
0x54CF1c30105CbA99668049b1F46F28852d0202b6,100000,1,1069
