Voter Address,Voting Power,Choice,Total Votes
0x9d054534FD9483af585cE8b6127aa1FBfFc331B4,72.66878402814947,1,165
0x9C6D8AeCAFc9155A1202c7B686E4b3f17E6E5835,316.9268810867205,1,165
0x22F6167a22C1765E2E9d124B61d6D723053a7ff1,50000.0,1,165
0x07726d7e4ed80c8C64a8dd27e64F876Bd4225744,20000.0,1,165
0x7977B909D55a53F9c73140f7F611EaF0638238Ed,10.0,1,165
0xc4A98221155F5d2D49B6395d0a9F94c6f0FF2e86,2500.0,1,165
0x6CEEa0FC41387fC6780aA78125ffdE3EcE0dc103,20000.0,1,165
0x536610051E28D3747A7CF9C458F81A5320A86e14,30000.0,1,165
0xBE35abF3bA9FF7740de1Bc1c4AEF9a8E4d16CDa2,24419373.28868815,1,165
0xf6156EAF2803542c11781Fd2D2A9a96d161Dd7cC,96225.4969913146,1,165
0x8c302250f1F5f4A933b7a62B52E998b0a40C3917,34885.02891421098,1,165
0x8358e0F54179eC00736411244489c60c0C14436b,220189.47688383525,1,165
0x635a27cb1F65d3231D3079C6F0c0975C6BB3f4ac,10.0,1,165
0x0e463daf569BAe8b297F5c0b9765bF7A9433c6F0,1172.7296149132003,1,165
0x416365993481e52e0472e7417656276d4E147A00,1.6965387426920944,1,165
0x951b843185fd7C3C6D5B4Cd214c2f471674BE2D3,37.72163835077707,1,165
0x047C4d7Af709ae19D3BBbD5F9E10461d2554dA00,233296.4887618841,1,165
0xc85fcc44005A1D24142c6B347a0256b5E9306C10,100.47430424230426,1,165
0x89ad2a1f98266C760F585c56A661E7334F8f1d91,59572.18246321562,1,165
0x909f9ef8a242e2df9c65c2535f3521e9Bd5212EB,100.0,1,165
0xA08A327D9FB9f2be150Dd7b7c20f077d3A997FEB,250715.0,1,165
0x475681F0e12606cf8f97743C1d4558C06a287840,138690.94331234248,1,165
0x37618fE6c44D3a5142994cD8568E3846922CB18d,0.962548302787599,1,165
0x8Fffb08a892B348C3df82695F55F866D85BCD358,30000.0,1,165
0x2b4A83AC1C5D523b4cd9b91a083f6e7252f1FBdB,20000.0,1,165
