Voter Address,Voting Power,Choice,Total Votes
0x536610051E28D3747A7CF9C458F81A5320A86e14,30000.0,1,104
0x0e463daf569BAe8b297F5c0b9765bF7A9433c6F0,1172.7296149132003,1,104
0x81Ba93B26bCe8cA5d649B6607DF15E6D45462D8F,583.1130925646077,1,104
0x579De8E7dA10b45b43a24aC21dA8b1a3a9452D64,61156.0,1,104
0xE7CF8Fce5e83e07e56E2EBfEb7651f459c47217b,100.0,1,104
0xe40987f8cA51D3f72947400a7459e66Db2715Bc1,100.0,1,104
0xab06E86D240A5F515eA6d16c3530C6596f8Bb774,100.0,1,104
0xF507555538FD0537922e70817780908AD132d3eb,100.0,1,104
0x4131826eaFDCb7dcd855Fae9098EC693165F157d,100.0,1,104
0x1395f53B0472827c78964316a7f5595f302e10c9,204718.4980230321,1,104
0xECD02810Db92Ff027ea1b0850d46BdA963676D74,95.40758984197642,1,104
0x12b581d51C95aD0Bb8824e31cE588df0429a5c0c,0.2916241450127645,1,104
0x31A406EfBD18897c85A028CA2Ad9Bbf06FebAA2c,0.10378844782760951,1,104
0x6687c671980E65ebD722b9146Fc61e2471558dd6,250000.0,1,104
0xEf191aeb45A0d6f393D4a592f94152836d5758f8,100000.0,1,104
0xe073800aA8eD7c9185E64C102F083710af78cB0D,95000.0,1,104
0xB66dD73D97c5127ab1b5940eb86055d943B41a03,7289.670453752443,1,104
0x8c60D93b1a9BCce3791c53D05d63e41FA7a67Aa1,41443.92258174821,1,104
0x4ab70E6072Bc043f86856EfDC8F30B2Bb65bB5dC,1000.0,1,104
0x84da37133a088Fbf4e21D80Aec2CC260B52eA116,100000.0,1,104
0x264E467841f02DC85e60d39E103BF1831243aC06,1579208.7546167772,1,104
0x894D8502AA32714B2EC0EA6956F26FaE3dD2a551,1896.4345896412372,1,104
0x6D526f6b4C86FBdc8e359e6bef4Cd6a42aceA2d7,13850747.549131908,1,104
0xe52a291B177de546cd146Fcb25F489378cAEA21f,4070.4361781331145,1,104
0x48FDDcfb47b32da5fA724d5c028DC3c15EdC6525,13842.172353557327,1,104
0x3F5D2058971DFd0103E3bF5E423620B5A42Db357,32623.304699830387,1,104
0x7BAFC0D5c5892f2041FD9F2415A7611042218e22,13014033.898520295,1,104
0x5B191F5A2b4A867c4eD71858dacCc51FC59c69c0,235773.1823786575,1,104
0x4a818a5771fA4E2191e26aF1151bBDAf547985BF,4.25941618837844,1,104
0xb9b7Db94D57fe25907620eAae42b9780176CceeA,69884344.49161357,1,104
0xbAA32387bd55553Ec806622d524b12BbB8242a19,98298.53536570001,1,104
0x884d6fA3A4B349880486aD4D7C833cA968c785d8,35133.19774081515,1,104
0x0C1633e0BA164a9DEf56d86d7c46afCBe4d28a77,100000.0,1,104
0xD700d67DFC683a0888faE314C08450EDA4894B67,263088.19094644696,1,104
0x115fF71B91D2679CcEA6aA55ac8E6721E4417d35,124548.97791927011,1,104
0x1A929b5d550C45ca8A0cFDB82F7c9C15FC278f31,53777.324797357214,1,104
0xA08A327D9FB9f2be150Dd7b7c20f077d3A997FEB,250715.0,1,104
0x3fB9ceE0F67dA30E6a2017089f4B5916279D696C,17000.0,1,104
0x475681F0e12606cf8f97743C1d4558C06a287840,138690.94331234248,1,104
0xB61f46f15BC42608B5905a4dC3E75755dE9DBfe4,154991.837698463,1,104
0x2b4A83AC1C5D523b4cd9b91a083f6e7252f1FBdB,20000.0,1,104
0x1c85d6Ae1336D0e4E3F165bbfA9641bfA04CeDb1,69945.73302975671,1,104
0xd7F6bad6Fc716b889F84a94fEE046188f08988ce,1.0,1,104
0x48aEed9738B8f25508cA280D96E7A7F7c7ea46e0,9.763648015842518,1,104
0xAf11b3B0Ea9C697e92ABDa3D89D5c942fd4E335f,2626.972717168099,1,104
0x89ad2a1f98266C760F585c56A661E7334F8f1d91,82364.29460975953,1,104
0xF74709B52c0E108eCFE56fA364175A779d3C059A,30000.0,2,104
0xbd3932EdA8C754C531351A8A88f96d2B77128335,100000.0,1,104
0x28C118Cb932bd3037634789b0A780F6b01e77faD,7.674342864546633,1,104
0x78E0fEf34547D4e8C794915CaB7Ca514Bb30d222,1.0,1,104
0x422875df5170A421897e6Af87D77Fc1a78ba2D1C,30000.0,2,104
0x07726d7e4ed80c8C64a8dd27e64F876Bd4225744,20000.0,1,104
0x77C9e49073d9830723195f3788570c2c36c97688,1746.5800498061426,2,104
0x84641137BaC4Db68DE94Ec3D2ED89acE0AA88f20,12922670.210388422,1,104
0xB423973FB9e26DC8b02E9273928417A2DA0E0E0e,100000.0,1,104
0xdAb48Ff04BA44C51AEEdBa2A68A746866040a38D,20742159.23183943,1,104
0x32Dc2cdC78cDd824dB9Ad1006e8659dc2EA8d29e,105000.0,1,104
0x2Ea5E9E452F85f55Be47504153f25740A5f3D78A,19431.55879557208,1,104
0x92CBe89B5Cb1c22c2c16Bc465CaF34E3c80b617D,3143.149133918315,1,104
0x814942045fa68DFB742915422b6a1c0Cd96cF4fc,3559.379915494105,1,104
0x1e39cC29009ED4760c186d8771295c1E224882d4,100000.0,1,104
0x190460F94203Ab29bc401ba9E7893276621847E4,100000.0,1,104
0xB7562F12E41C762CeCDA99d62Bd6EAC7b0C3B4c1,88108.48360254019,1,104
0xc145414460EDbA004827e34C9eeC61eACcdce237,192615.975143104,1,104
0xF42aD66F4b66628584f2E97421A008d62A8f116c,20000.0,1,104
0xDd594463a4A809eb8bDb0f15b060AA38573f6a14,100000.0,1,104
0x4AeF8B6CA98cA20087E6b0827a50868172A32AFd,1.0,1,104
0x787c8bE38E968Bd0b41eaAbe0b69d1c32ea09262,1.0,1,104
0xAEAf8371BF9Df3eDB08BDD7D05099D49965fDf59,1.0,1,104
0x119383B0051e920D6161cEe971247D625B8D69Cb,1.0,1,104
0x79ccEDbEFbfE6c95570d85e65f8B0aC0D6bd017B,1.0,1,104
0x1B9DA462D07512Fa37021973d853B59dEbB761Dd,6.0,1,104
0x972a8B7D891B88220780421fE4D11f174354cEEd,10.0,1,104
0x7A3BdeE62dd34faC317Ae61cd8B3bA7c27ada145,10.0,1,104
0x00432772Ed25d4Eb3C6EB26Dc461239b35cf8760,1.0,1,104
0x76AC6Ad4e4E7c2e0b4Ceeb30745bd53df3a85774,1.0,1,104
0x2D5823E8e8B4dfbf599a97566ff2A121Cc141d60,1.0,1,104
0x1b5b4fCEDF1252cd92496a2fd5C593b39aC49b01,1.0,1,104
0x707D306714FF28560f32bF9DAE973BD33cd851c5,1.0,1,104
0xc97370F22eD5ac4c7B24A8E1ca9D81FEbb3b9457,1.0,1,104
0x70Ddb5AbF21202602b57F4860eE1262a594a0086,1.0,1,104
0x344b1E4Ac175f16D3bA40A688cA928E3768E275a,1.0,1,104
0x0fF9B6AB6Ec58ceB6D5ae8a1690dd5a0959aD002,10.0,1,104
0x6453a5733c4f03a5D290082A0D0aed5E876404c0,1452.0774496375866,1,104
0x35E6fc00e3F190A8dFe15faa219368a01028ec14,10.0,1,104
0x9Ba6baA919BAc9Acd901dF3Bfde848FE006D3caE,1.0,1,104
0xbDa0136ea391e24a938793972726f8763150c7C3,1.0,1,104
0x0516cf37B67235E07aF38ad8E388d0E68089b0F2,1.0,1,104
0x770BEbe5946907CeE4DFE004F1648ac435A9d5bb,1.0,1,104
0xD03Ad690ed8065EDfdC1E08197a3ebC71535A7ff,1.0,1,104
0xad9083c6CaDc572988eFB604a87E86F8dE205BdC,6226.403632080358,1,104
0x50517D0053061344e6C87A0E86d80483ABaeA3f7,62000.0,1,104
0xa92ff37BDBD82EC5aA7042BD253266D984d974Af,45000.0,1,104
0x046c09176d52140B27f6CAba94f550B05830ECd9,70000.0,1,104
0xF40281A8Df0366AA6659eBDBDb950E5e4ff7cD59,1000000.0,1,104
0x48A9789428F2067338D02B1EF3612DF64F05FeB7,4.039783381696236,1,104
0x57CE7E454686dd1B3B3F1812a908b74c33824756,0.2633368428280406,1,104
0x81E886E84542846558aD409519BBAbF152Fd2c08,32697984.586760372,1,104
0x09DA2d53C9d7e569e428b7F4A5c82C7CD855a7D4,100000.0,1,104
0x5BfCD9Fe67A606A6B6756DB3db647ea166E91AA0,241320.74492127952,1,104
0x031Dc29B7Ee499B402737F9d958F8A3057D5a2AA,4375000.0,1,104
0xC4CA987Ce6f0d2F9442A294Aa85aD5D14d43153B,33333333.0,1,104
0x42ccF4f456D7c7fEBF274242CACcD74AAa0a53d7,134503.5614715048,1,104
0xAa163c47065c22D17Ed1c47E3E244337D2056c17,1345105.3426113664,1,104
