Voter Address,Voting Power,Choice,Total Votes
0x2dC58f7Cb47B5bc558B6b0D80a03a921156BA4FC,130000.0,1,309
0xd93Bb5DD5482dCDB8d14B7581560415cF36ffac8,20000.0,1,309
0x60C32eEC3C9Ae00a3466DBEe02db4634453a9B3b,20000.0,1,309
0xB3430b686daA829162D2aba22C815Ad3B5882f00,86997.26416011533,1,309
0x4e7bec47b0C553fD0e70912D9023B6e881Bdc710,100.0,1,309
0x9D0A69522948348851BbE25bFd2Ef2984B246C7f,178.90214739678288,1,309
0x1aAa8d951C6c74F6548bd4E89a1c54FB5FCD0Ac2,100000.0,1,309
0x2fe59a3d4379A127adb934bcb9fcCcf2c770Eb97,50000.0,1,309
0xF7D449280542666e941CF45C6eB9eCD4FA784221,120000.0,1,309
0x830782f67ab6788B8570392A363a97c748B763c7,100000.0,1,309
0x579De8E7dA10b45b43a24aC21dA8b1a3a9452D64,60000.0,1,309
0x8755f08374bB0bc598681C324913CBde3283AC18,100000.0,1,309
0x64f8e38e19c1B6992969Dcd5769c149951018Af1,50000.0,1,309
0xc21611A12525D3aB940c339b8aE4C4BE5865B6a2,100000.0,1,309
0x1b123BA1388281a2974C1607aDc6eAc54B37E914,5038379.333493767,1,309
0x00CD2ff07447e2372549AC54Fba8548BEf968687,12207.344291931155,1,309
0xCc39aD64058d0f1E7e930a8F63F5646f01884184,20000.0,1,309
0xb957DccaA1CCFB1eB78B495B499801D591d8a403,4962.306775997589,1,309
0x8Fffb08a892B348C3df82695F55F866D85BCD358,30000.0,1,309
0xA884A2F1A5Ec6C2e499644666a5E6Ef97B988888,2876.791685118135,1,309
0x79cE80E90bd630B0d98E99A66ac74a951391b7b1,0.000367388688853036,1,309
0x7D53219103EaBC4D2C2D1362c952D54a3822EE53,0.018909826639076015,1,309
0x60C63BBb27f1F49F63Eacadc773C79Bf0C17aC7A,46500.77714581417,1,309
0x035E8A0A57f24FD10D447c6cE44524513dd6e09C,215.41749999817418,1,309
0xA2EaE2a749103C5631D5525D136EC7B956Dd7c85,30000.0,1,309
0x621752f25aBd2E13136275F0059e4d9ae4DC08B7,100000.0,1,309
0x2594Bcad3314cAc904a79D2A607276910f2b3893,9420.08458436897,1,309
0xbd3932EdA8C754C531351A8A88f96d2B77128335,100000.0,1,309
0xD5E6A22a8571f35B683f6dEa5d5cF6415779Dd90,120000.0,1,309
0x7AAEE144a14Ec3ba0E468C9Dcf4a89Fdb62C5AA6,2002.434099113599,1,309
0x529408a6962Bae6Ca5328874d633738116B89B05,30000.0,1,309
0x5BfCD9Fe67A606A6B6756DB3db647ea166E91AA0,241320.74492127952,1,309
0x1593A65Ea55190cF205f4240Bc53F07DfAB9D8aE,100000.0,2,309
0x64163b7F5558C54C2494Fe18e09Ba8ee2ec7bC8a,964104.3593857873,2,309
0x864DE5bbaf4b8c808E94a8385B95B0855d170137,77895.33297063484,1,309
0xE36BD8C15a83b89E2E49806d7312846069755C63,6842.002647941116,1,309
0xFB40932271Fc9Db9DbF048E80697E2Da4AA57250,37841.168538875056,1,309
0xEDF7b675a2fE3c27efb263fb4c204A3f0fb17D46,5446941.467416318,1,309
0x6E83d6f57012D74e0F131753f8B5Ab557824507D,32685949.415944986,1,309
0xe212c1330a24C4151cA142F8e0da778303ca2b2e,142737.17498666915,1,309
0x678252Cd85e79d0022C6e8FcDB09cF3771ec1e89,100000.0,1,309
0xc2B35534e47cdF3D787e01630129631d8270abFb,200000.0,1,309
0x42Ef6200027A549Cf24e33F03b7B7568156708d2,50.0,2,309
0xc2215C813b2afC19c17a7876093856b04b929aaD,50.0,2,309
0xEc1625f0Be12B31d8edfdd165f7750eE4630a475,140141.93197501416,1,309
0x4C8EbDC305122f7d0f9f0b021DB0af0f6b17D165,50.0,2,309
0x6E7D837e20f39F336f222dE594C9f85351C30b6e,50.0,1,309
0xbB0aE4564D194600A49a8ED550258F8d7e9373E2,100000.0,1,309
0x7D56e2dDCf504A20831937a40149FCC98Fe58805,50.0,1,309
0x6e43Dd34b66706D12957d783135C3C065E80EAd2,50.0,1,309
0xA12374A86fA5FC4275d4047F6E5557aF49e7F741,50.0,2,309
0xa16B8C34C925dF3Adc995FB4969f2F1192cf37A4,100092.36769056322,1,309
0xa6d62ecE2f050A9b1Ef79e003eDa0a012504b3E8,549.8490327051811,1,309
0x251a78b01A3dD39B1dE04A660A21b4Db564DC310,1020.571811221673,1,309
0x52d0Fc347560cC997f87984200F4a9344eCDC597,2216.886563551211,1,309
0x7f496252c8B026c07c56e802951C7F825e59C83A,1.0,1,309
0xC90926C9e16E1f95990196Fe8e6118bc9FF1A784,1.0,1,309
0x1684C382352FA8992E2d12264b08CBFd8E06b7b1,1132.3225651469998,1,309
0x3DB9ba4395c9A4412c3b0aDC9464DB5F664D910d,197427.58074883255,1,309
0x3939d22aF089BdfbB96322744234F69dB1aB52F8,291.5732057186195,1,309
0x4d04a3Bfd8D9EEC765412CB03a3020215ea58156,100000.0,1,309
0xB423973FB9e26DC8b02E9273928417A2DA0E0E0e,100000.0,1,309
0x550811cF1504cD87ca3fF8d6255656dcF1ceded1,97734.74431549403,1,309
0xab06E86D240A5F515eA6d16c3530C6596f8Bb774,100.0,1,309
0xFFf33e82CbdC42abD0B5E16455b21efaa6896238,1366.0899187692671,2,309
0x39c31A899662Da8BBA43862c82C8bA531Dc61390,28.12506080494104,2,309
0xe40987f8cA51D3f72947400a7459e66Db2715Bc1,100.0,1,309
0xE7CF8Fce5e83e07e56E2EBfEb7651f459c47217b,100.0,1,309
0xd261742127eF47922ea409095115939102062224,3546.7220415220827,1,309
0xf55c009668Ba9c739211178a0211Df15A1F81a87,1.0,1,309
0x19Ad3bB2dEDB212f3E9D4028D36648A480A9c9a7,2.0,1,309
0x7BAFC0D5c5892f2041FD9F2415A7611042218e22,14318215.684354546,1,309
0x505623a473a88Ec883ce42e7572503FF33eb80B7,20000.0,1,309
0xF42aD66F4b66628584f2E97421A008d62A8f116c,20000.0,1,309
0x49c480ceAE7fE950296513A12512a3B25226B4B6,1.0,1,309
0x3eB72A65F9322D3f30167cFF9FC9fcBb23D61cFd,1.0,1,309
0x3ddf02F2d6E3afe2b0118a79B3656A5d88DAaAAd,20000.0,1,309
0xABdb1F94bFf885Bd8933AC4f8AAaCDA4326491dE,7730.189070450163,1,309
0x8f9bE4310f9AbB0E5843Cc6363908C9B01dfeB3F,6535.13949424824,1,309
0x5F0b726D9B98a0744fE19141fea973546CD009f9,22497.90485100703,1,309
0x4D9b7bc2566b1452C4d43B0ab4D43c98d89d100E,2.268906653801529,1,309
0xB968Ec6bd793Dd86A03d3491F0509b771d89d079,100000.0,1,309
0xc042e84c98BCe0c219e16f6A439bb7EC43D1E4f1,1052.0,1,309
0x8C384dB3ce4b6016c7930b4eBdDE6DAe6Eb8aCcC,220000.0,1,309
0x686AAd88f92925b20278EAbCd98960F0dc1d661a,771.0,1,309
0x08B7a7e63176F316F145BCA6B4D56E844fE4Cd8B,1052.0,1,309
0x35714481f0Ad64B52Bf1d7c05DC63d95b26739E8,1049.0,1,309
0x04164fBde8054CFA924A7ac4c7C4bbc33E605703,1050.0,1,309
0xD432e382b377a9Dc6D583847983EE68C4F6aF79F,1052.0,1,309
0xF7ed16F91c0a860ddf4AEf6172380aA5DeA9C791,1217.0,1,309
0x9B62A7eD23E6e2822EE8045694ef0dB9eb099CC7,12452.356384651253,1,309
0x85ce0755F672fea5f67B8157e446D106f6f92465,80000.0,1,309
0x23Ad8FC2C503759B2e46Cc1002DAd07220B4bc83,40000.0,1,309
0x62F8478Ec6a20273Ed662f482dBE1673eb9E898b,106044.08710102687,1,309
0xCEfd166263C7eA59b529dd14c18cd6E028779459,100000.0,1,309
0x38F0e547f6F617967b88043DD77195514eF85EDA,1.5409101806776546,1,309
0x20b3Fb70CfEb01AC7ea11a412572848139a2B748,20000.0,1,309
0xbAF4372857EA838A9693D86421d12A4C7Af91985,1.472844935974519,1,309
0x34Cc0DcfA7c40BBCa2B2b00E0E0dCE1C708f76Cf,101400.15652969702,1,309
0x921f80499A00aC6E95AAE0DAa411D338f41D5Da2,232350.36683931228,1,309
0x1ccb144B700EC726d37Db38c617E154De6d9c0d0,15004.0,1,309
0xAa163c47065c22D17Ed1c47E3E244337D2056c17,126410.57831843464,1,309
0xEC1328fE41b5c767e2330B402ae4095cBeBE1648,27774.560684690892,1,309
0x4a60A526c642ce63cf3Af8ff68b3f5F222611fBe,40000.76396278329,1,309
0xeCeB2fB4d8a93B0B19273B033ABcA7215062D31e,129824.45224011982,1,309
0x48aEed9738B8f25508cA280D96E7A7F7c7ea46e0,9.763648015842518,1,309
0x3Ae7783B7FA466E2c9197E60C05c84D6683CBC53,22282.742246497615,1,309
0x8993c08515D55c3de94B3EdCe98bFC2ae70aB465,1666665.0,1,309
0xD42488E3973263821D5003fad27eE8c511396615,110227.62717922422,1,309
0xbfC23c0a9cACAe98e74B8dE950459D8c9033507B,1.3883192605116892,1,309
0xD8263b8b277c7DF352f1851923125a07a6982540,30000.0,1,309
0x4154a12Fe88D0f3667c24b0E676b92CB29f15d67,34712.2718248151,1,309
0x3B24Dde8eF6B02438490117985D9Cfa2EdCcf746,84843.62116765209,1,309
0x907156D38E181F65d4d4F48099Ce15bB8d2ff067,34706.454861451835,1,309
0x9CE6E6B60C894d1DF9BC3D9D6cC969b79FB176B7,10125000.0,1,309
0x487b706a1a0303fEd3C0bCD05cCEA900952FE415,34718.08709998246,1,309
0xCf7FB3AdC0A9A4E6F7Caff2ca8C365325Fd19277,1500.0,1,309
0x6e311C67E5e5476d6bBF87226038514c3eD11EbE,47000.0,1,309
0x9FeCf056375A973308bB3D6fb6b1c230CfD21456,225658.96926352306,1,309
0xDE055950CCAaf115C8D76b33e6503ee403875CCB,8360.621047715376,1,309
0x951b843185fd7C3C6D5B4Cd214c2f471674BE2D3,37.72163835077707,1,309
0x7baBa2EeCCf59E79920C29dB08Da1F606Ab4BFa9,40011.90374416269,1,309
0x85A63Af22d4B4B22578c9E73220E857327188872,100000.0,1,309
0x047C4d7Af709ae19D3BBbD5F9E10461d2554dA00,233296.4887618841,1,309
0xd11A702eC6C1d007e35d729c9d0476BBC1c4f948,0.2110321520974854,1,309
0x13224F6760C29f4Da18ee3Fc5436e64010f0c1b0,209.65863086971035,1,309
0x2c2d88aa9F4e965993988811381150F57e52F05A,0.2754090353679228,1,309
0xAb6a56dDB7D7060F1Ba3B2134f3AF9ad551E132e,5.0,1,309
0xcFdCA673b940F3740901052CC96Fc38D7E5Ac22F,30000.0,1,309
0x21E9EC9D227ba482C7c4DdA648024704f85b90B7,4179649.5939245196,1,309
0xa7E4047A890809126A7bD208456A44D1E422F398,1138728.3909935877,1,309
0x909f9ef8a242e2df9c65c2535f3521e9Bd5212EB,100.0,1,309
0xc85fcc44005A1D24142c6B347a0256b5E9306C10,100.47430424230426,1,309
0xD3B0bd1B1D169DAEEa4fe6eeE1c3016c6Ac4fBd7,10000.0,1,309
0xaec80B4fbE227198720b1d1B82a12968bAA0B144,1.0,1,309
0xeEEC0e4927704ab3BBE5df7F4EfFa818b43665a3,4074050.8465149477,1,309
0x3Da9Ef0187F232D4806f0f1a7F232200635AC41a,50.0,2,309
0xd976D3Cc17D109889037175B2472aF6CA970302d,10000.0,1,309
0xd522CD8cc56BAdBD1E9A84a9F726Dc87667Ad73A,50000.0,1,309
0xBA44B59EDD7802676A8036E497201154C3Ef5848,50.0,1,309
0x432E2eEF41D4a79B2152DAd8f4F4cE17D5F6AA17,50.0,1,309
0x12911DBccF52868aDa5C791244398E5B01112A86,50.0,1,309
0x77C9e49073d9830723195f3788570c2c36c97688,151746.58004980613,1,309
0x20d801Dbee0505F9a77CFF40f5fed6Ff0f0ee9D6,742.7580748832538,1,309
0xdAb48Ff04BA44C51AEEdBa2A68A746866040a38D,18615374.0,1,309
0xEcf3515a589979e98Fc8cb8473F631b5F287c002,101270.06122740833,1,309
0xD4a2e2c1D166F884Ea2DD8232E42d9acf6897F28,50.0,1,309
0x05f8810Ce9821aA2433EBd1f36dE3b066B0b4f51,50.0,1,309
0x1D1C4ABA10C430f0A7A9bbCb31A67C1e2a723A70,50.0,1,309
0xE690bc925CD404e98d848A4c907388Ea66772933,122998.16084225742,1,309
0x536610051E28D3747A7CF9C458F81A5320A86e14,30000.0,1,309
0xc4A98221155F5d2D49B6395d0a9F94c6f0FF2e86,2500.0,1,309
0x57CE7E454686dd1B3B3F1812a908b74c33824756,0.2633368428280406,1,309
0x7558899d8109D8a2CE457837ADE56C3d6eBFE90d,1.0,1,309
0x66C97dC031bB2f6aD421CeF7b01De0CA2AE4fe64,46461.604670472116,1,309
0xe9945b3AcbDc2f9dcad8871F01aa9dabBb20d882,130000.0,1,309
0xc5Af3beFb128D179a7D287E14a1069222b7C69DC,7272.618633646665,1,309
0xa1909f656e11086902c23Ce4BC2EE1B4950aDAeE,130312.78754182083,1,309
0xDd594463a4A809eb8bDb0f15b060AA38573f6a14,100000.0,2,309
0xE14a13b8eB93B6569a748EA57A1A97025fc82BE9,334332.2094333874,1,309
0xfe9F4e4Fc884fBAb008947c09c6BD7ECaB1D9510,91972.0,1,309
0x177821CbE97b3eB0a20de1FD534bC7160cBCd76e,100000.0,1,309
0x76E4f864bbEb60Bee66Ff5BbcD32dEcAF7FBDE71,5081.6739008671375,1,309
0x721C7ffFe9aC426A028e616677811F755Fa99EbA,100000.0,1,309
0x6fd64b2555FA6d1BF8564f728DA7Eae8aD1397B1,790.1678113725158,1,309
0x814942045fa68DFB742915422b6a1c0Cd96cF4fc,3559.379915494105,1,309
0xdf35aB11698d61891f81126B6E391DD6e43db5bD,13935.376958949144,1,309
0xe073800aA8eD7c9185E64C102F083710af78cB0D,100000.0,1,309
0xa77CE92A601D504a6D64af843EB5a3994616969c,0.09510469415138362,1,309
0x9E3144D34EB9Cf57F9a217fBd2f98FC2195D5759,30000.0,2,309
0x646688E11539C9b5f7AC528f125B5764e4E172f6,1000.0,1,309
0x2E1Ca5DdCDf6d9329Dc176BdD5be1A77269F2e8c,65639.80132176718,2,309
0x81E886E84542846558aD409519BBAbF152Fd2c08,21119139.63085605,1,309
0x631ab8EB40588543dF900263F864b6376d56A587,10000.0,1,309
0xC8d5EC6A120A2C3B42a276EC55873f55560a0F7B,50.0,1,309
0x422875df5170A421897e6Af87D77Fc1a78ba2D1C,30000.0,1,309
0x706D961Ab69d54a0FCbaa13E77842279A5724139,1.0,1,309
0x92386570b907086239ec21DB103427beb62d8B82,50.0,2,309
0xFDAb3be33284Ef68442F55535ffC0b1FCbad2B62,24.847774321683655,1,309
0x88B8dD3E10788B48314567F512CD3180716F8D5D,100000.0,1,309
0xAf11b3B0Ea9C697e92ABDa3D89D5c942fd4E335f,152626.9727171681,1,309
0x050b4DBEEE4424532134c140F69dBeC0dF99d07d,50.0,1,309
0xD610f1dD8F8686eE248cccB78dd3490Ec151492f,359150.0,1,309
0x48A9789428F2067338D02B1EF3612DF64F05FeB7,2505.882962109482,1,309
0xb9CF71AAD861e7226Ef2C07fCd2feED6d0f9A643,920000.0,1,309
0x84641137BaC4Db68DE94Ec3D2ED89acE0AA88f20,9723125.35768589,1,309
0xF74709B52c0E108eCFE56fA364175A779d3C059A,30000.0,1,309
0xB8421159252Ecf26b066127B4f86896aE8dE78ea,317222.8880014125,1,309
0x40F404FE6C091b951576ECC7bCcE5ECd56c985f7,1942.4985973290898,2,309
0x16D69a835C012584783921B2e4C622F157Ce97BF,0.989810428103706,1,309
0x929774478e0aB60e00a67Cce4910d49dD5B4600f,120000.0,1,309
0xb9b7Db94D57fe25907620eAae42b9780176CceeA,22789194.963532377,1,309
0x37618fE6c44D3a5142994cD8568E3846922CB18d,0.962548302787599,1,309
0xa45080b1d89D9e0E848AE05fd942Ce24cE9c3cA9,180817.88737125872,2,309
0x5c95482329D44397d88AC5e1AcE402cFA56837bD,1.0,1,309
0x65331fa9893357A3c0459EAbb7866bAbd69C376F,151516.37183063512,1,309
0xD700d67DFC683a0888faE314C08450EDA4894B67,476088.19094644696,1,309
0x984F4D73f7a904768056c2e5A141C81aC12f9EeD,11454063.284913016,2,309
0x2957321C605D34B5e2907d8cf42bFC573077eB66,8407684.348517148,2,309
0x273E9C8198378640F5f007379034b5fa201eF119,20000.0,2,309
0xd946B3A3694864358DcA0CD641d72263E032a0c8,19469.865627568146,1,309
0x35a214b13c9E223B8D511f343aC8Fa94293233a1,120000.0,2,309
0x828B5AcEd43d61ef79C20eeF8D992262fA44cc71,1.0,1,309
0x88C16B9158A7426d1654EA505e35B2650DF21a20,1.0,1,309
0x9b3Eb6079e9bCD66ec99B00D25FA8bBFBAFD683e,1.0,1,309
0xf818e21d802eD0c5CCD7147D7B63a7466af84925,1.0,1,309
0x58c442b9C0906d6D13173a24c2981b543188b346,1.0,1,309
0x031Dc29B7Ee499B402737F9d958F8A3057D5a2AA,4375000.0,1,309
0x69B5B2b2cd11db8C7eA7f9f042F39423497B8EFA,1.0,1,309
0xF7e8cAeFa7A22999AA7a2DFe7bE570DbB341afB1,0.007359487273029029,1,309
0x01b3310084090C2cd0Bb023913C70b3898B5e7a2,1149750.2087941319,1,309
0x1C54c331ac240cbc5e8Ab94937cE42729Fc85D75,20000.0,1,309
0x4fbe199b1EC2faD742A7aa721b2510b23a183790,40.76860294549929,1,309
0x7cbE0Db898e210D0E5F8f361b0E3C25186BebA4e,5.048217147439517,1,309
0xd7F6bad6Fc716b889F84a94fEE046188f08988ce,1.0,1,309
0x1c85d6Ae1336D0e4E3F165bbfA9641bfA04CeDb1,31684.822673949286,1,309
0xaE256cD2d13353e549d09aEA8D4105c8d1cc09d8,1.5105804540600145,1,309
0x8fB012D125264B9f2274fdaED105C26D6c0e772b,129986.14089253948,1,309
0x53Ab5a24006a674Bc1a9FEcdFd32c21297324f45,16.82548635079506,1,309
0x582c98Ddc90dFBdD1d78e6EfD5fa96d94BdC9c10,606.6841865851135,1,309
0xD6cbE50054C9A9e3Eed385dd2ba094F7E8018f34,2288.482845913605,1,309
0x046c09176d52140B27f6CAba94f550B05830ECd9,141600.85813591967,1,309
0x0e463daf569BAe8b297F5c0b9765bF7A9433c6F0,1172.7296149132003,1,309
0x50517D0053061344e6C87A0E86d80483ABaeA3f7,20000.0,1,309
0x9E4977972cb8A95fDF2Cf9Bda269EBDB2DcaEa35,34074.58856314587,1,309
0xe2C72dcF60EC2892Fd3002561b730b8b6C750EeD,10272.0,1,309
0x407410d84E15f79642272eDAeb437aC65D7298E6,5000.0,1,309
0x4d477F1aabcFc2FC3FC9b802E861C013E0123AD9,3.0441951393744464,1,309
0x416365993481e52e0472e7417656276d4E147A00,1.6965387426920944,1,309
0x224b41dD9Adf5697a2A18Cba6eD5C95B29179A1a,15000.0,1,309
0x5e27A2447b4f19064f0014D3De3bB0777f7b84c9,300000.0,1,309
0x1c52Ca99185C6572967E79343dA78407aB81c972,5618.033126370399,1,309
0x3Ec6732676dB7996c1b34E64b0503F941025Cb63,753242.1911952076,1,309
0x92d298c48ac524084D6d234964b87DFD9D3bb104,124000.0,1,309
0x78E0fEf34547D4e8C794915CaB7Ca514Bb30d222,100000.0,1,309
0x6222CeAc2F78E8E6500E2e3853914F63959E2481,20000.0,1,309
0x1F2910331D564341ba9a9762f2B7eCA182230b2F,20000.0,1,309
0x89ad2a1f98266C760F585c56A661E7334F8f1d91,337137.9037441627,1,309
0x8306D7B380AdA3F71b1d0B53b39F9d8319C08832,0.022152559149175226,1,309
0xA08A327D9FB9f2be150Dd7b7c20f077d3A997FEB,250715.0,1,309
0x17e071372ba2c7ec0D21030e27Db41E9Ab74b2Eb,100000.0,1,309
