Voter Address,Voting Power,Choice,Total Votes
0x2fBE14a768a61Bd794f4B3052607bB1A3F69170D,100000,1,2649
0xFA3ebC709120cC82A72fb6E0632Eab9f3CaE0E16,100000,1,2649
0x6daEa4D2CA4CCebb8CAe5E0b6bfe51b27fd9d128,100000,1,2649
0x33d3cd8F7522De347a9fe82b0a99E7e93dc479Bc,100000,1,2649
0x86343dc90C7B79067B9f59C06568B0C5b3641a6D,100000,1,2649
0x74fb85b43c1410175E37336AEcB7a5ae2b9EfB3F,100000,1,2649
0xC1a5D459EEcCBb4119AEDB02D8F6cdDa27FF4d6d,100000,1,2649
0x14add5dD802961a7f7De2E49E8E7264b56141746,100000,1,2649
0x17d892554Bd27c94cd28087d7b01842F217261F7,100000,1,2649
0x152E6208D1E324F714cD998E7663166D80D638Fd,100000,1,2649
0x4E03E198AD080F51256eFE326714aA2BA236BFe0,100000,1,2649
0xE79028b5C3B1741087f04f1FdC138810195AE9Fb,100000,1,2649
0xD4a5cbF6Fc6b5128d3C7aD55E9dc14D758836484,100000,1,2649
0x8ffb79668577e546db23515e7325261d1ABf1D0f,100000,1,2649
0xCE54b521BE956dDfaF2Fce06Ac2be5f5C1443B79,100000,1,2649
0xC4D817fFE42346Ef0eAcaD5CA07Ab9e3E047FDcd,100000,1,2649
0x82DCfF3c5F3CD89eEe6887cA817A92289A73B7B8,100000,1,2649
0x987ae472A74457dbdcf22Faf0B304B98D3F3A640,100000,1,2649
0x9470c4e757329d8C72AC561AcD15c0Fb23d6AB9f,100000,1,2649
0x714D8b5874b3a6a69f289f4e857F4C9670074296,100000,1,2649
0x8Fac841807E21807F511dAf3C04a34cd78661F4c,100000,1,2649
0xcB3feb6311B42baF84ade30889141200b6373EA8,100000,1,2649
0xd4f8a1BbEe54C1533CF0ef8C6f877ADa4dADcA1B,100000,1,2649
0x6046D412B45dACe6c963C7c3C892AD951EC97e57,100000,1,2649
0x116a45D9CD43c16D3835d09C735a69BeFD447866,100000,1,2649
0x6013460C79748c14A60a4aC82E950B7512531693,100000,1,2649
0x9C4Bd68D21bD0111c3c067EA4Dcb3505561Fb3E2,100000,1,2649
0x3288338837dc90afBB81A93E5a9C3c5688436E10,100000,1,2649
0xBee558b39985eaFc9c0E531DE748968F38dd3421,100000,1,2649
0xc27603350b69EaB5C8FcCe4a5F6D88e65E1214C6,100000,1,2649
0x1f41219828d15Fc06786aeA5026597fbA6247195,100000,1,2649
0x4E4aac9Fe63D4Ff50C8b09D79448a6a39BAA97ef,100000,1,2649
0xbE87c39126383E4DDCbE871c62f554BC73D2cd74,100000,1,2649
0x76149d87A6bA9eA3c864d0643210e71393dD7777,100000,1,2649
0xdec0DED0606B7d0560ADEBD6C3a919a671dB4D66,100000,1,2649
0x9b3fd2d67DBaAdE95B358d1686328Db5211718a8,100000,1,2649
0x8CFF5dacA31b60B0393ea4d074c199ca6f15cCDd,100000,1,2649
0xD7ED50dD80e68f2B71CA9AF0117351239CeB05dc,100000,1,2649
0x1aDcBCc69D99E4e89876b06FAb865043Fc6B8F1e,100000,1,2649
0xc84C19Bbf07d0CB7CC430fC3C51173c4ACD5dD9D,100000,1,2649
0x1dF8991799298b02f2d6E92Ae1D66EF5D5e5a8D4,100000,1,2649
0xc90f4fB05116eF4325E992C83E96266Eb574edc2,100000,1,2649
0x46fdF7a382c295F773F7246b53B534412bF12CfF,100000,1,2649
0x38e8E551f347d0E0c878892Dc258A540C3414f43,100000,1,2649
0x9304f5788c077371999a0aa65dca8466742DEf03,100000,1,2649
0x7171341c9761A254B758dC86D2D2f7025c243a3E,100000,1,2649
0xD81eD022BBFe903f3e1BD75b7242a4CceBb3d6cd,100000,1,2649
0x513AeDacE44cc9a0724CA276a8CeeeE950903576,100000,1,2649
0xa3129D0E49A8942b61edd72624FF621D90902a55,100000,1,2649
0xB270C422E3757463E58D1A1B423D91935Ef85dCc,100000,1,2649
0xA2a8D563739435BD7Bc225394c78b51913b1Dc13,100000,1,2649
0xEb1Fd48e0BEC6B204A085ccD87B8EdE81d105d81,100000,1,2649
0xa88235065D97A56719Ea7D4Fe72F8f953C984C0B,100000,1,2649
0x8BD431fFf72b55231d562482e7661997a16E0A3b,100000,1,2649
0xfD6D004e713e809292007C4F70dAF12894a2b394,100000,1,2649
0x5db63f987817910Bbb9656B5210990408d3831fB,100000,1,2649
0x39fc4cdAA0e79efE7687822F1C0bAcC87e1Deede,100000,1,2649
0xcde3725B25D6d9bC78CF0941cC15Fd9710c764b9,100000,1,2649
0xc926dDba8b7617dbC65712F20cF8E1B58B8598D3,100000,1,2649
0xa8180E17db4487Fc72717c44916362842Cc1AdaD,100000,1,2649
0x7706Dd0517dF06612050a93ce3681d05011DCA80,100000,2,2649
0xd20D26Ccb97a246cAa0C5d82046b8a263fC3E8F4,100000,1,2649
0x88BB8b2b32201fa3Ba9fCFBb757Ac029F9989610,100000,1,2649
0x608a7a10EC8AE5cA837b4B265808bfd172047907,100000,1,2649
0x780737124207f40dbb2bCAd58594FeAd6ae12DB9,100000,1,2649
0xb3522064694Ac9870Dbf00eEBC2712762193Bb64,100000,1,2649
0x633C2EcE13b33502d6CfB8d054821625600c7bC6,100000,1,2649
0x4059457092Cc3812d56676DF6A75fD21204Fbe2F,100000,1,2649
0x88DB7628F124fb389d96421F48D351e06ea30716,100000,1,2649
0x4dce3bB119FD5785f5f40B1394fb9b3F4d78096b,100000,1,2649
0xfBaBfd8f520E38d6e2178D018209453E86246274,100000,1,2649
0x5681ff2150b6E39E00d972598FdB8A19d761F506,100000,1,2649
0x54CF1c30105CbA99668049b1F46F28852d0202b6,100000,1,2649
0x41fb25057A38916eD8B6b3f15dDec6a68862033E,100000,1,2649
0x41Bc7d0687e6Cea57Fa26da78379DfDC5627C56d,100000,1,2649
0x93f263bDa652E5061386284A7d3b6Ea0cDD27852,100000,1,2649
0x4694b949df0417b1202A092D5D55ECB0993aFB24,100000,1,2649
0xf70A270c3b7a3454B046268271330715f715c684,100000,1,2649
0x5BdDC15142DE03BD6aE21059Dd7bD515d85AEdFC,100000,1,2649
0x7949eD1B419126E201aBE404A65A226e2d5dc6d4,100000,1,2649
0x200241c7796B3b9dDe312D330e847807D087ec4E,100000,1,2649
0x18eCB1afd1caceDfCE0a36E283d3d1a90A7350fF,100000,1,2649
0x41BE55d91FD8B7CE3497eff6581fbE4835392CAe,100000,1,2649
0xCa9ba74eE20917211ef646AC51ACcc287F27538b,100000,1,2649
