Voter Address,Voting Power,Choice,Total Votes
0x3B5E33914100a2aa5543FD03aEc6b938FEBA75e6,100000.0,"[3, 2, 1, 4]",288
0xC8deFBB582f03D05636bb95f1a55bc9949f0791B,5749.0,"[1, 2, 3, 4]",288
0x1A1A5047A226C9d673c03a8f5Cc45035FbFBb00F,5749.0,"[1, 2, 3, 4]",288
0xbE79665B3Dcecfe1DD821f8714bc9bfc441ef92A,100000.0,"[2, 3, 1, 4]",288
0xf0A416191738D91E0F657409fe954866C088502D,5749.0,"[1, 2, 3, 4]",288
0x210fC4B677C5c84233428afa8c2df3A130816DF0,117715.1291579627,"[1, 2, 3, 4]",288
0x70a60249aEC1fd70eED0B6fd5002DB4FED2328C8,117237.14317400946,"[1, 2, 3, 4]",288
0xF280Be039Bb96fa8fa0B3E8Fa3220f35ed875c66,345874.5081944332,"[1, 2, 3, 4]",288
0x5ed86506FF1244bb3aC0C309D5Fc5AE6C0375464,128210.61922761187,"[1, 2, 3, 4]",288
0x0604b9F31820391f308f937dE7f693Db10211F6A,100000.0,"[1, 2, 3, 4]",288
0xeA3EBC8BE4fd3cF0524bfb9fA66A19d945cc1D2d,20000.0,"[1, 2, 3, 4]",288
0x5AdFBC0df2c33Ea15237c5e65Ebe3912726314c6,20000.0,"[1, 2, 3, 4]",288
0xA2EaE2a749103C5631D5525D136EC7B956Dd7c85,30000.0,"[1, 4, 2, 3]",288
0x98A01Bb1EF8aA5cA88F1B842463e50E92E9F57B3,30000.0,"[1, 2, 3, 4]",288
0x727b7565a8169699755e39b8b100eEFE423aEf90,676.5692009240996,"[1, 3, 2, 4]",288
0xEFde6a97AF618AD407211C3D5d494BC257948208,100000.0,"[1, 3, 2, 4]",288
0x3F5D2058971DFd0103E3bF5E423620B5A42Db357,32623.304699830387,"[3, 1, 4, 2]",288
0x550811cF1504cD87ca3fF8d6255656dcF1ceded1,60000.80926697169,"[1, 3, 2, 4]",288
0x99C23A15d4e992bF9CD4BfeEf69Ef325CD5Cc731,30000.0,"[1, 2, 3, 4]",288
0xe957B0829C6Ae6ac461d7365b7927E1Ff604114b,100000.0,"[1, 3, 4, 2]",288
0x06F398ce76aCc1fCE97B7Cab0eb2a96BA9230c9b,127317.7288457599,"[1, 2, 3, 4]",288
0x280d9b1e54aF95B98dA91529C9501Ca2B7794BFB,1.0,"[1, 2, 3, 4]",288
0x2145814E43A49844d7F03a4d00FC240C7C8e329B,4015000.0,"[1, 2, 3, 4]",288
0x224b41dD9Adf5697a2A18Cba6eD5C95B29179A1a,15000.0,"[1, 3, 4, 2]",288
0xc0b8E388131d1F3131A6c2F70B749A74a0CB8aB9,2874.0,"[2, 1, 3, 4]",288
0x6977e753e022F65eBEb170d8267b2EA54a431523,374.03342545453836,"[1, 3, 4, 2]",288
0xb957DccaA1CCFB1eB78B495B499801D591d8a403,4034.668888772451,"[1, 3, 4, 2]",288
0xB8421159252Ecf26b066127B4f86896aE8dE78ea,310708.9660019358,"[1, 2, 3, 4]",288
0x11cF7B9623CcA5f6556B8C699071E1D7Fe60444C,25000.0,"[1, 3, 2, 4]",288
0x31511864b8F12dB58CEa114bc33398C53aa5A4df,100000.0,"[1, 3, 4, 2]",288
0xf47FD47c6241EfD6e5a6c03be3fe3F8E45f0325B,410643.6079067648,"[1, 3, 4, 2]",288
0x5ef3c3909260A155c8421Ab54b62C0c22e2c7Edc,5253.98683723549,"[1, 3, 4, 2]",288
0x030Fb4444E3077bf4b62f7EE37Ac724C31359477,5253.896918296231,"[1, 3, 4, 2]",288
0xC4aeE365bC74Bcc043ee6D312Fe8FA42613b86b1,5254.7387399571035,"[1, 3, 4, 2]",288
0xa1b1A631c0c1dD4899deC7C343Ee59aD21867803,191611.33741632864,"[1, 2, 3, 4]",288
0x4792F561809e4086a5Da07b8E11Da9ba6Ad86124,5455.914427665968,"[1, 3, 2, 4]",288
0xaD0D88f31991AfbAdA2547ED57eCE45B4451ff70,5254.548928220926,"[1, 3, 4, 2]",288
0xc2B35534e47cdF3D787e01630129631d8270abFb,100000.0,"[1, 3, 2, 4]",288
0xfC6df5d4375f8E646c8cf58FFF5136F80A517e50,5256.992407398005,"[1, 3, 4, 2]",288
0xdDA32e049c6555BA701246618f65866a679AD168,5671.0777363588695,"[1, 3, 4, 2]",288
0x24d86dC4E75979E9b57861b7A0944CDF38D73dE0,6453259.079358669,"[1, 2, 3, 4]",288
0x8a7030A42d4E461684Ef62DF6f3f168CfB39E782,100000.0,"[1, 2, 4, 3]",288
0x26D863eEF3B7302dCfeaEADea3A550bFC1fbF923,270000.0,"[1, 2, 3, 4]",288
0x852eE519D3cD3a55bf16b9B500F04DEA598a1772,100000.0,"[1, 4, 2, 3]",288
0x50517D0053061344e6C87A0E86d80483ABaeA3f7,20000.0,"[1, 2, 3, 4]",288
0x046c09176d52140B27f6CAba94f550B05830ECd9,141600.85813591967,"[1, 2, 3, 4]",288
0x8619448ac5013FBA0f9C1169dbEAe62bD5E14874,372210.5370836951,"[1, 2, 4, 3]",288
