Voter Address,Voting Power,Choice,Total Votes
0x9cd5F86e1690DaA9167Ce702F30E8e83d4D9352E,55294.564790622244,1,103
0x4Abc6252aC885B12aC870918B40FbedCF2F4dB68,120000.0,1,103
0xd7F6bad6Fc716b889F84a94fEE046188f08988ce,1.0,1,103
0x0fB213a1Af101b1429e6aD3020ad92Fb0D25Eb1E,164333.21991951982,1,103
0x64f8e38e19c1B6992969Dcd5769c149951018Af1,50000.0,1,103
0xFDAb3be33284Ef68442F55535ffC0b1FCbad2B62,24.847774321683655,1,103
0x5BfCD9Fe67A606A6B6756DB3db647ea166E91AA0,241320.74492127952,1,103
0x8Fffb08a892B348C3df82695F55F866D85BCD358,30000.0,1,103
0xB61f46f15BC42608B5905a4dC3E75755dE9DBfe4,156171.95554109357,1,103
0xc85fcc44005A1D24142c6B347a0256b5E9306C10,100.47430424230426,1,103
0xAf11b3B0Ea9C697e92ABDa3D89D5c942fd4E335f,2626.972717168099,1,103
0x09DA2d53C9d7e569e428b7F4A5c82C7CD855a7D4,100000.0,2,103
0xBDe8d3ef66eA8a6c38024615E0117c4d7B3D5cD9,1.0,1,103
0x3c6E78A279ca78088a939d80968feFfcd517190A,1.0,1,103
0x368706b2F299635e63B513f93f329FAE8f366b48,9294.48010916091,1,103
0x6816BF1e88c5E0E8d3C45559F8733712f7a1012d,1.0,1,103
0x5F3582B06B6697FD64E791Ab7acE882Fe66Bc835,56331.532212411,1,103
0xfE5E43344436E421d7fe4012c20e5474Cac873D1,827033.1457561195,1,103
0x9CE6E6B60C894d1DF9BC3D9D6cC969b79FB176B7,10125000.0,1,103
0xBAAcfc49f7E9BFBeE5F87dB65d0AAe2AB7326089,350000.0,1,103
0x76d2DDCe6b781e66c4B184C82Fbf4F94346Cfb0D,14996010.736758778,1,103
0x224b41dD9Adf5697a2A18Cba6eD5C95B29179A1a,15000.0,1,103
0xb9b7Db94D57fe25907620eAae42b9780176CceeA,19884556.49919034,1,103
0xCc39aD64058d0f1E7e930a8F63F5646f01884184,20000.0,1,103
0x3Ec6732676dB7996c1b34E64b0503F941025Cb63,6430777.357074346,1,103
0xD273485Bdedeb856083DDe9A8b293aa556cf8178,100000.0,1,103
0x4415faFDA2F33BcC9987a940aDd827341D3e4416,64000.0,1,103
0x52d0Fc347560cC997f87984200F4a9344eCDC597,2216.886563551211,1,103
0x4095f2b8DC6A18Ce295699B0aB6Ca16980881e48,904.0831326278627,1,103
0xb9CF71AAD861e7226Ef2C07fCd2feED6d0f9A643,920000.0,1,103
0x84f918BA377cbd0385B4Ef28F6b2b6d7E9B54a4B,187364.23916999678,1,103
0xC32b7438b3dF7844c9eE799930a2224Fe6E26426,1000.0,1,103
0xAb6a56dDB7D7060F1Ba3B2134f3AF9ad551E132e,5.0,1,103
0x422875df5170A421897e6Af87D77Fc1a78ba2D1C,30000.0,1,103
0x12b581d51C95aD0Bb8824e31cE588df0429a5c0c,0.2916241450127645,1,103
0x40F404FE6C091b951576ECC7bCcE5ECd56c985f7,4083.3705267420237,1,103
0x9B62A7eD23E6e2822EE8045694ef0dB9eb099CC7,11452.356384651253,1,103
0x5F0b726D9B98a0744fE19141fea973546CD009f9,22497.90485100703,1,103
0x2b4A83AC1C5D523b4cd9b91a083f6e7252f1FBdB,20000.0,1,103
0xeA3EBC8BE4fd3cF0524bfb9fA66A19d945cc1D2d,20000.0,1,103
0x5AdFBC0df2c33Ea15237c5e65Ebe3912726314c6,20000.0,1,103
0x98A01Bb1EF8aA5cA88F1B842463e50E92E9F57B3,30000.0,1,103
